"Country","Country_Code","Year","Month","Suspected","Total","Probable and confirmed","Confirmed","Probable","Suspected and confirmed"
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"May",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"June",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"July",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"August",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"September",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"October",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"November",0,0,0,0,0,0
"BONAIRE, SAINT EUSTATIUS AND SABA","BES",2020,"December",0,0,0,0,0,0
"BRAZIL","BRA",1980,"January",0,0,0,0,0,0
"BRAZIL","BRA",1981,"January",0,0,0,0,0,0
"BRAZIL","BRA",1982,"January",0,11000,0,0,0,0
"BRAZIL","BRA",1983,"January",0,0,0,0,0,0
"BRAZIL","BRA",1984,"January",0,0,0,0,0,0
"BRAZIL","BRA",1985,"January",0,0,0,0,0,0
"BRAZIL","BRA",1986,"January",0,46309,0,0,0,0
"BRAZIL","BRA",1987,"January",0,88407,0,0,0,0
"BRAZIL","BRA",1988,"January",0,1570,0,0,0,0
"BRAZIL","BRA",1989,"January",0,5367,0,0,0,0
"BRAZIL","BRA",1990,"January",0,39596,0,0,0,0
"BRAZIL","BRA",1991,"January",0,104586,0,0,0,0
"BRAZIL","BRA",1992,"January",0,1658,0,0,0,0
"BRAZIL","BRA",1993,"January",0,7388,0,0,0,0
"BRAZIL","BRA",1994,"January",0,56609,0,0,0,0
"BRAZIL","BRA",1995,"January",0,137422,0,0,0,0
"BRAZIL","BRA",1996,"January",0,183831,0,0,0,0
"BRAZIL","BRA",1997,"January",0,254109,0,0,0,0
"BRAZIL","BRA",1998,"January",0,535388,0,0,0,0
"BRAZIL","BRA",1999,"January",0,209740,0,0,0,0
"BRAZIL","BRA",2000,"January",0,239929,0,0,0,0
"BRAZIL","BRA",2001,"January",0,413067,0,0,0,0
"BRAZIL","BRA",2002,"January",0,780644,0,0,0,0
"BRAZIL","BRA",2003,"January",0,341902,0,0,0,0
"BRAZIL","BRA",2004,"January",0,112928,0,0,0,0
"BRAZIL","BRA",2005,"January",0,203789,0,0,0,0
"BRAZIL","BRA",2006,"January",0,346550,0,0,0,0
"BRAZIL","BRA",2007,"January",0,559954,0,0,0,0
"BRAZIL","BRA",2008,"January",0,0,0,0,41602,0
"BRAZIL","BRA",2008,"February",0,0,0,0,57132,0
"BRAZIL","BRA",2008,"March",0,0,0,0,128037,0
"BRAZIL","BRA",2008,"April",0,0,0,0,171473,0
"BRAZIL","BRA",2008,"May",0,0,0,0,91790,0
"BRAZIL","BRA",2008,"June",0,0,0,0,27058,0
"BRAZIL","BRA",2008,"July",0,0,0,0,9468,0
"BRAZIL","BRA",2008,"August",0,0,0,0,5043,0
"BRAZIL","BRA",2008,"September",0,0,0,0,3921,0
"BRAZIL","BRA",2008,"October",0,0,0,0,5286,0
"BRAZIL","BRA",2008,"November",0,0,0,0,8224,0
"BRAZIL","BRA",2008,"December",0,0,0,0,12625,0
"BRAZIL","BRA",2009,"January",0,528883,0,0,0,0
"BRAZIL","BRA",2010,"January",0,1004392,0,0,0,0
"BRAZIL","BRA",2011,"January",0,764032,0,0,0,0
"BRAZIL","BRA",2012,"January",0,0,0,0,37587,0
"BRAZIL","BRA",2012,"February",0,0,0,0,53329,0
"BRAZIL","BRA",2012,"March",0,0,0,0,93085,0
"BRAZIL","BRA",2012,"April",0,0,0,0,122230,0
"BRAZIL","BRA",2012,"May",0,0,0,0,117253,0
"BRAZIL","BRA",2012,"June",0,0,0,0,51813,0
"BRAZIL","BRA",2012,"July",0,0,0,0,26030,0
"BRAZIL","BRA",2012,"August",0,0,0,0,16568,0
"BRAZIL","BRA",2012,"September",0,0,0,0,10378,0
"BRAZIL","BRA",2012,"October",0,0,0,0,10152,0
"BRAZIL","BRA",2012,"November",0,0,0,0,15068,0
"BRAZIL","BRA",2012,"December",0,0,0,0,28347,0
"BRAZIL","BRA",2013,"January",0,1473645,0,0,0,0
"BRAZIL","BRA",2013,"December",0,4570,0,0,0,0
"BRAZIL","BRA",2014,"January",0,0,0,0,31030,0
"BRAZIL","BRA",2014,"February",0,0,0,0,49667,0
"BRAZIL","BRA",2014,"March",0,0,0,0,103171,0
"BRAZIL","BRA",2014,"April",0,0,0,0,141883,0
"BRAZIL","BRA",2014,"May",0,0,0,0,99160,0
"BRAZIL","BRA",2014,"June",0,0,0,0,49673,0
"BRAZIL","BRA",2014,"July",0,0,0,0,19755,0
"BRAZIL","BRA",2014,"August",0,0,0,0,18585,0
"BRAZIL","BRA",2014,"September",0,0,0,0,17921,0
"BRAZIL","BRA",2014,"October",0,0,0,0,17718,0
"BRAZIL","BRA",2014,"November",0,0,0,0,23103,0
"BRAZIL","BRA",2014,"December",0,0,0,0,15108,0
"BRAZIL","BRA",2015,"January",0,0,0,0,81771,0
"BRAZIL","BRA",2015,"February",0,0,0,0,185636,0
"BRAZIL","BRA",2015,"March",0,0,0,0,450306,0
"BRAZIL","BRA",2015,"April",0,0,0,0,381316,0
"BRAZIL","BRA",2015,"May",0,0,0,0,266357,0
"BRAZIL","BRA",2015,"June",0,0,0,0,78383,0
"BRAZIL","BRA",2015,"July",0,0,0,0,35441,0
"BRAZIL","BRA",2015,"August",0,0,0,0,29335,0
"BRAZIL","BRA",2015,"September",0,0,0,0,21385,0
"BRAZIL","BRA",2015,"October",0,0,0,0,24347,0
"BRAZIL","BRA",2015,"November",0,0,0,0,67334,0
"BRAZIL","BRA",2015,"December",0,0,0,0,73712,0
"BRAZIL","BRA",2016,"January",0,444486,0,0,0,0
"BRAZIL","BRA",2016,"February",0,556703,0,0,0,0
"BRAZIL","BRA",2016,"March",0,487108,0,0,0,0
"BRAZIL","BRA",2016,"April",0,362421,0,0,0,0
"BRAZIL","BRA",2016,"May",0,164151,0,0,0,0
"BRAZIL","BRA",2016,"June",0,48699,0,0,0,0
"BRAZIL","BRA",2016,"July",0,34780,0,0,0,0
"BRAZIL","BRA",2016,"August",0,20825,0,0,0,0
"BRAZIL","BRA",2016,"September",0,18762,0,0,0,0
"BRAZIL","BRA",2016,"October",0,27440,0,0,0,0
"BRAZIL","BRA",2016,"November",0,28828,0,0,0,0
"BRAZIL","BRA",2016,"December",0,26279,0,0,0,0
"BRAZIL","BRA",2017,"January",0,70600,0,0,0,0
"BRAZIL","BRA",2017,"February",0,66032,0,0,0,0
"BRAZIL","BRA",2017,"March",0,74251,0,0,0,0
"BRAZIL","BRA",2017,"April",0,86360,0,0,0,0
"BRAZIL","BRA",2017,"May",0,54982,0,0,0,0
"BRAZIL","BRA",2017,"June",0,33335,0,0,0,0
"BRAZIL","BRA",2017,"July",0,22589,0,0,0,0
"BRAZIL","BRA",2017,"August",0,16173,0,0,0,0
"BRAZIL","BRA",2017,"September",0,18498,0,0,0,0
"BRAZIL","BRA",2017,"October",0,25198,0,0,0,0
"BRAZIL","BRA",2017,"November",0,20623,0,0,0,0
"BRAZIL","BRA",2017,"December",0,24186,0,0,0,0
"BRAZIL","BRA",2018,"January",0,42261,0,0,0,0
"BRAZIL","BRA",2018,"February",0,46542,0,0,0,0
"BRAZIL","BRA",2018,"March",0,57248,0,0,0,0
"BRAZIL","BRA",2018,"April",0,86465,0,0,0,0
"BRAZIL","BRA",2018,"May",0,49776,0,0,0,0
"BRAZIL","BRA",2018,"June",0,31534,0,0,0,0
"BRAZIL","BRA",2018,"July",0,27231,0,0,0,0
"BRAZIL","BRA",2018,"August",0,17402,0,0,0,0
"BRAZIL","BRA",2018,"September",0,19897,0,0,0,0
"BRAZIL","BRA",2018,"October",0,19502,0,0,0,0
"BRAZIL","BRA",2018,"November",0,26365,0,0,0,0
"BRAZIL","BRA",2018,"December",0,46046,0,0,0,0
"BRAZIL","BRA",2019,"January",0,106951,0,0,0,0
"BRAZIL","BRA",2019,"February",0,191525,0,0,0,0
"BRAZIL","BRA",2019,"March",0,412318,0,0,0,0
"BRAZIL","BRA",2019,"April",0,501116,0,0,0,0
"BRAZIL","BRA",2019,"May",0,479899,0,0,0,0
"BRAZIL","BRA",2019,"June",0,242647,0,0,0,0
"BRAZIL","BRA",2019,"July",0,73948,0,0,0,0
"BRAZIL","BRA",2019,"August",0,47064,0,0,0,0
"BRAZIL","BRA",2019,"September",0,48861,0,0,0,0
"BRAZIL","BRA",2019,"October",0,37577,0,0,0,0
"BRAZIL","BRA",2019,"November",0,43643,0,0,0,0
"BRAZIL","BRA",2019,"December",0,68334,0,0,0,0
"BRAZIL","BRA",2020,"January",0,173553,0,0,0,0
"BRAZIL","BRA",2020,"February",0,305174,0,0,0,0
"BRAZIL","BRA",2020,"March",0,335409,0,0,0,0
"BRAZIL","BRA",2020,"April",0,201339,0,0,0,0
"BRAZIL","BRA",2020,"May",0,165186,0,0,0,0
"BRAZIL","BRA",2020,"June",0,81799,0,0,0,0
"BRAZIL","BRA",2020,"July",0,51114,0,0,0,0
"BRAZIL","BRA",2020,"August",0,36454,0,0,0,0
"BRAZIL","BRA",2020,"September",0,25114,0,0,0,0
"BRAZIL","BRA",2020,"October",0,21128,0,0,0,0
"BRAZIL","BRA",2020,"November",0,32663,0,0,0,0
"BRAZIL","BRA",2020,"December",0,17365,0,0,0,0
"BRAZIL","BRA",2021,"January",0,80136,0,0,0,0
"BRAZIL","BRA",2021,"February",0,111294,0,0,0,0
"BRAZIL","BRA",2021,"March",0,142955,0,0,0,0
"BRAZIL","BRA",2021,"April",0,169765,0,0,0,0
"BRAZIL","BRA",2021,"May",0,160449,0,0,0,0
"BRAZIL","BRA",2021,"June",0,77667,0,0,0,0
"BRAZIL","BRA",2021,"July",0,49473,0,0,0,0
"BRAZIL","BRA",2021,"August",0,45119,0,0,0,0
"BRAZIL","BRA",2021,"September",0,31119,0,0,0,0
"BRAZIL","BRA",2021,"October",0,33625,0,0,0,0
"BRAZIL","BRA",2021,"November",0,38909,0,0,0,0
"BRAZIL","BRA",2021,"December",0,34963,0,0,0,0
"BRAZIL","BRA",2022,"January",0,127057,0,0,0,0
"BRAZIL","BRA",2022,"February",0,147778,0,0,0,0
"BRAZIL","BRA",2022,"March",0,354421,0,0,0,0
"BRAZIL","BRA",2022,"April",0,536026,0,0,0,0
"BRAZIL","BRA",2022,"May",0,537380,0,0,0,0
"BRAZIL","BRA",2022,"June",0,184097,0,0,0,0
"BRAZIL","BRA",2022,"July",0,115246,0,0,0,0
"BRAZIL","BRA",2022,"August",0,12347,0,0,0,0
"BRAZIL","BRA",2022,"September",0,39821,0,0,0,0
"BRAZIL","BRA",2022,"October",0,67110,0,0,0,0
"BRAZIL","BRA",2022,"November",0,63600,0,0,0,0
"BRAZIL","BRA",2022,"December",0,42012,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2000,"January",0,0,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2001,"January",0,0,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2002,"January",0,26,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2003,"January",0,160,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2004,"January",0,36,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2005,"January",0,68,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2006,"January",0,68,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2007,"January",0,18,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2008,"January",0,32,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2009,"January",0,33,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2010,"January",0,299,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2011,"January",0,25,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"January",0,8,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"February",0,11,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"March",0,25,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"April",0,11,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"May",0,8,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"June",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"July",0,9,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"August",0,13,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"September",0,32,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"October",0,34,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"November",0,65,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2012,"December",0,68,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"January",0,2078,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"February",0,44,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"March",0,31,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"April",0,32,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"May",0,44,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"June",0,37,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"July",0,39,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"August",0,42,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"September",0,17,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"October",0,17,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"November",0,32,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2013,"December",0,21,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"January",0,451,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"February",0,5,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"March",0,11,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"April",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"May",0,13,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"June",0,16,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"July",0,52,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"August",0,73,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"September",0,61,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"October",0,90,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"November",0,40,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2014,"December",0,54,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"January",0,56,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"February",0,26,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"March",0,20,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"April",0,30,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"May",0,29,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"June",0,22,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"July",0,21,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"August",0,25,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"September",0,30,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"October",0,26,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"November",0,17,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2015,"December",0,15,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"January",0,8,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"February",0,5,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"March",0,5,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"April",0,11,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"May",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"June",0,3,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"July",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"August",0,12,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"September",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"October",0,6,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"November",0,7,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2016,"December",0,9,0,0,0,0
"BRUNEI DARUSSALAM","BRN",2017,"January",0,75,0,0,0,0
"CAMBODIA","KHM",1980,"January",0,419,0,0,0,0
"CAMBODIA","KHM",1981,"January",0,498,0,0,0,0
"CAMBODIA","KHM",1982,"January",0,711,0,0,0,0
"CAMBODIA","KHM",1983,"January",0,3545,0,0,0,0
"CAMBODIA","KHM",1984,"January",0,647,0,0,0,0
"CAMBODIA","KHM",1985,"January",0,5980,0,0,0,0
"CAMBODIA","KHM",1986,"January",0,2129,0,0,0,0
"CAMBODIA","KHM",1987,"January",0,3716,0,0,0,0
"CAMBODIA","KHM",1988,"January",0,1981,0,0,0,0
"CAMBODIA","KHM",1989,"January",0,2237,0,0,0,0
"CAMBODIA","KHM",1990,"January",0,7247,0,0,0,0
"CAMBODIA","KHM",1991,"January",0,1882,0,0,0,0
"CAMBODIA","KHM",1992,"January",0,4695,0,0,0,0
"CAMBODIA","KHM",1993,"January",0,3913,0,0,0,0
"CAMBODIA","KHM",1994,"January",0,1498,0,0,0,0
"CAMBODIA","KHM",1995,"January",0,10428,0,0,0,0
"CAMBODIA","KHM",1996,"January",0,1433,0,0,0,0
"CAMBODIA","KHM",1997,"January",0,4224,0,0,0,0
"CAMBODIA","KHM",1998,"January",0,510,0,0,0,0
"CAMBODIA","KHM",1998,"February",0,465,0,0,0,0
"CAMBODIA","KHM",1998,"March",0,488,0,0,0,0
"CAMBODIA","KHM",1998,"April",0,470,0,0,0,0
"CAMBODIA","KHM",1998,"May",0,807,0,0,0,0
"CAMBODIA","KHM",1998,"June",0,1887,0,0,0,0
"CAMBODIA","KHM",1998,"July",0,3295,0,0,0,0
"CAMBODIA","KHM",1998,"August",0,4437,0,0,0,0
"CAMBODIA","KHM",1998,"September",0,2533,0,0,0,0
"CAMBODIA","KHM",1998,"October",0,914,0,0,0,0
"CAMBODIA","KHM",1998,"November",0,288,0,0,0,0
"CAMBODIA","KHM",1998,"December",0,154,0,0,0,0
"CAMBODIA","KHM",1999,"January",0,1530,0,0,0,0
"CAMBODIA","KHM",2000,"January",0,3148,0,0,0,0
"CAMBODIA","KHM",2001,"January",0,74,0,0,0,0
"CAMBODIA","KHM",2001,"February",0,69,0,0,0,0
"CAMBODIA","KHM",2001,"March",0,158,0,0,0,0
"CAMBODIA","KHM",2001,"April",0,337,0,0,0,0
"CAMBODIA","KHM",2001,"May",0,1082,0,0,0,0
"CAMBODIA","KHM",2001,"June",0,2227,0,0,0,0
"CAMBODIA","KHM",2001,"July",0,1980,0,0,0,0
"CAMBODIA","KHM",2001,"August",0,2203,0,0,0,0
"CAMBODIA","KHM",2001,"September",0,1406,0,0,0,0
"CAMBODIA","KHM",2001,"October",0,697,0,0,0,0
"CAMBODIA","KHM",2001,"November",0,238,0,0,0,0
"CAMBODIA","KHM",2001,"December",0,98,0,0,0,0
"CAMBODIA","KHM",2002,"January",0,103,0,0,0,0
"CAMBODIA","KHM",2002,"February",0,109,0,0,0,0
"CAMBODIA","KHM",2002,"March",0,257,0,0,0,0
"CAMBODIA","KHM",2002,"April",0,277,0,0,0,0
"CAMBODIA","KHM",2002,"May",0,928,0,0,0,0
"CAMBODIA","KHM",2002,"June",0,1669,0,0,0,0
"CAMBODIA","KHM",2002,"July",0,2546,0,0,0,0
"CAMBODIA","KHM",2002,"August",0,2177,0,0,0,0
"CAMBODIA","KHM",2002,"September",0,1754,0,0,0,0
"CAMBODIA","KHM",2002,"October",0,1458,0,0,0,0
"CAMBODIA","KHM",2002,"November",0,656,0,0,0,0
"CAMBODIA","KHM",2002,"December",0,537,0,0,0,0
"CAMBODIA","KHM",2003,"January",0,12081,0,0,0,0
"CAMBODIA","KHM",2004,"January",0,209,0,0,0,0
"CAMBODIA","KHM",2004,"February",0,162,0,0,0,0
"CAMBODIA","KHM",2004,"March",0,191,0,0,0,0
"CAMBODIA","KHM",2004,"April",0,220,0,0,0,0
"CAMBODIA","KHM",2004,"May",0,773,0,0,0,0
"CAMBODIA","KHM",2004,"June",0,1605,0,0,0,0
"CAMBODIA","KHM",2004,"July",0,2530,0,0,0,0
"CAMBODIA","KHM",2004,"August",0,1731,0,0,0,0
"CAMBODIA","KHM",2004,"September",0,1291,0,0,0,0
"CAMBODIA","KHM",2004,"October",0,714,0,0,0,0
"CAMBODIA","KHM",2004,"November",0,409,0,0,0,0
"CAMBODIA","KHM",2004,"December",0,214,0,0,0,0
"CAMBODIA","KHM",2005,"January",0,162,0,0,0,0
"CAMBODIA","KHM",2005,"February",0,115,0,0,0,0
"CAMBODIA","KHM",2005,"March",0,180,0,0,0,0
"CAMBODIA","KHM",2005,"April",0,195,0,0,0,0
"CAMBODIA","KHM",2005,"May",0,552,0,0,0,0
"CAMBODIA","KHM",2005,"June",0,1083,0,0,0,0
"CAMBODIA","KHM",2005,"July",0,2402,0,0,0,0
"CAMBODIA","KHM",2005,"August",0,1850,0,0,0,0
"CAMBODIA","KHM",2005,"September",0,1162,0,0,0,0
"CAMBODIA","KHM",2005,"October",0,729,0,0,0,0
"CAMBODIA","KHM",2005,"November",0,426,0,0,0,0
"CAMBODIA","KHM",2005,"December",0,186,0,0,0,0
"CAMBODIA","KHM",2006,"January",0,16669,0,0,0,0
"CAMBODIA","KHM",2007,"January",0,39851,0,0,0,0
"CAMBODIA","KHM",2008,"January",0,152,0,0,0,0
"CAMBODIA","KHM",2008,"February",0,89,0,0,0,0
"CAMBODIA","KHM",2008,"March",0,145,0,0,0,0
"CAMBODIA","KHM",2008,"April",0,330,0,0,0,0
"CAMBODIA","KHM",2008,"May",0,786,0,0,0,0
"CAMBODIA","KHM",2008,"June",0,1688,0,0,0,0
"CAMBODIA","KHM",2008,"July",0,1594,0,0,0,0
"CAMBODIA","KHM",2008,"August",0,1421,0,0,0,0
"CAMBODIA","KHM",2008,"September",0,1379,0,0,0,0
"CAMBODIA","KHM",2008,"October",0,1167,0,0,0,0
"CAMBODIA","KHM",2008,"November",0,785,0,0,0,0
"CAMBODIA","KHM",2008,"December",0,287,0,0,0,0
"CAMBODIA","KHM",2009,"January",0,11699,0,0,0,0
"CAMBODIA","KHM",2010,"January",0,12500,0,0,0,0
"CAMBODIA","KHM",2011,"January",0,15980,0,0,0,0
"CAMBODIA","KHM",2011,"February",0,0,0,0,0,0
"CAMBODIA","KHM",2011,"March",0,0,0,0,0,0
"CAMBODIA","KHM",2011,"April",0,124,0,0,0,0
"CAMBODIA","KHM",2011,"May",0,994,0,0,0,0
"CAMBODIA","KHM",2011,"June",0,2348,0,0,0,0
"CAMBODIA","KHM",2011,"July",0,4049,0,0,0,0
"CAMBODIA","KHM",2011,"August",0,3041,0,0,0,0
"CAMBODIA","KHM",2011,"September",0,2309,0,0,0,0
"CAMBODIA","KHM",2011,"October",0,1479,0,0,0,0
"CAMBODIA","KHM",2011,"November",0,592,0,0,0,0
"CAMBODIA","KHM",2011,"December",0,421,0,0,0,0
"CAMBODIA","KHM",2012,"January",0,278,0,0,0,0
"CAMBODIA","KHM",2012,"February",0,327,0,0,0,0
"CAMBODIA","KHM",2012,"March",0,669,0,0,0,0
"CAMBODIA","KHM",2012,"April",0,1543,0,0,0,0
"CAMBODIA","KHM",2012,"May",0,3295,0,0,0,0
"CAMBODIA","KHM",2012,"June",0,7514,0,0,0,0
"CAMBODIA","KHM",2012,"July",0,10723,0,0,0,0
"CAMBODIA","KHM",2012,"August",0,6899,0,0,0,0
"CAMBODIA","KHM",2012,"September",0,5774,0,0,0,0
"CAMBODIA","KHM",2012,"October",0,2738,0,0,0,0
"CAMBODIA","KHM",2012,"November",0,1487,0,0,0,0
"CAMBODIA","KHM",2012,"December",0,1105,0,0,0,0
"CAMBODIA","KHM",2013,"January",0,17989,0,0,0,0
"CAMBODIA","KHM",2013,"February",0,402,0,0,0,0
"CAMBODIA","KHM",2013,"March",0,603,0,0,0,0
"CAMBODIA","KHM",2013,"April",0,697,0,0,0,0
"CAMBODIA","KHM",2013,"May",0,1556,0,0,0,0
"CAMBODIA","KHM",2013,"June",0,4069,0,0,0,0
"CAMBODIA","KHM",2013,"July",0,3885,0,0,0,0
"CAMBODIA","KHM",2013,"August",0,2188,0,0,0,0
"CAMBODIA","KHM",2013,"September",0,1526,0,0,0,0
"CAMBODIA","KHM",2013,"October",0,1038,0,0,0,0
"CAMBODIA","KHM",2013,"November",0,709,0,0,0,0
"CAMBODIA","KHM",2013,"December",0,173,0,0,0,0
"CAMBODIA","KHM",2014,"January",0,3771,0,0,0,0
"CAMBODIA","KHM",2014,"February",0,73,0,0,0,0
"CAMBODIA","KHM",2014,"March",0,110,0,0,0,0
"CAMBODIA","KHM",2014,"April",0,142,0,0,0,0
"CAMBODIA","KHM",2014,"May",0,310,0,0,0,0
"CAMBODIA","KHM",2014,"June",0,546,0,0,0,0
"CAMBODIA","KHM",2014,"July",0,493,0,0,0,0
"CAMBODIA","KHM",2014,"August",0,737,0,0,0,0
"CAMBODIA","KHM",2014,"September",0,361,0,0,0,0
"CAMBODIA","KHM",2014,"October",0,312,0,0,0,0
"CAMBODIA","KHM",2014,"November",0,366,0,0,0,0
"CAMBODIA","KHM",2014,"December",0,180,0,0,0,0
"CAMBODIA","KHM",2015,"January",0,15517,0,0,0,0
"CAMBODIA","KHM",2015,"February",0,96,0,0,0,0
"CAMBODIA","KHM",2015,"March",0,115,0,0,0,0
"CAMBODIA","KHM",2015,"April",0,141,0,0,0,0
"CAMBODIA","KHM",2015,"May",0,597,0,0,0,0
"CAMBODIA","KHM",2015,"June",0,1091,0,0,0,0
"CAMBODIA","KHM",2015,"July",0,2216,0,0,0,0
"CAMBODIA","KHM",2015,"August",0,4032,0,0,0,0
"CAMBODIA","KHM",2015,"September",0,2693,0,0,0,0
"CAMBODIA","KHM",2015,"October",0,1690,0,0,0,0
"CAMBODIA","KHM",2015,"November",0,1498,0,0,0,0
"CAMBODIA","KHM",2015,"December",0,780,0,0,0,0
"CAMBODIA","KHM",2016,"January",0,13393,0,0,0,0
"CAMBODIA","KHM",2016,"February",0,334,0,0,0,0
"CAMBODIA","KHM",2016,"March",0,360,0,0,0,0
"CAMBODIA","KHM",2016,"April",0,344,0,0,0,0
"CAMBODIA","KHM",2016,"May",0,258,0,0,0,0
"CAMBODIA","KHM",2017,"January",0,6449,0,0,0,0
"CAMBODIA","KHM",2017,"February",0,59,0,0,0,0
"CAMBODIA","KHM",2017,"March",0,55,0,0,0,0
"CAMBODIA","KHM",2017,"April",0,114,0,0,0,0
"CAMBODIA","KHM",2017,"May",0,183,0,0,0,0
"CAMBODIA","KHM",2017,"June",0,477,0,0,0,0
"CAMBODIA","KHM",2017,"July",0,695,0,0,0,0
"CAMBODIA","KHM",2017,"August",0,505,0,0,0,0
"CAMBODIA","KHM",2017,"September",0,442,0,0,0,0
"CAMBODIA","KHM",2017,"October",0,410,0,0,0,0
"CAMBODIA","KHM",2017,"November",0,170,0,0,0,0
"CAMBODIA","KHM",2017,"December",0,139,0,0,0,0
"CAMBODIA","KHM",2018,"January",0,24775,0,0,0,0
"CAMBODIA","KHM",2018,"February",0,98,0,0,0,0
"CAMBODIA","KHM",2018,"March",0,156,0,0,0,0
"CAMBODIA","KHM",2018,"April",0,306,0,0,0,0
"CAMBODIA","KHM",2018,"May",0,611,0,0,0,0
"CAMBODIA","KHM",2018,"June",0,1373,0,0,0,0
